url,three_product,title,articul,named,price,material,version,images,table,product_details,category_table_text,category_bullet_points,descript_table
"https://norelem.de/en/Product-overview/Assembly-system/10000/Lean-tube-connector-%C3%9830-type-I/Suspension-bracket-variable-%C3%98-30-steel-for-roller-tracks-steel/Suspension-bracket-%C3%98-30-steel-for-roller-tracks-steel-Form-I/p/agid.32047
","/Product-overview/Assembly-system/10000/Lean-tube-connector-%C3%9830-type-I/Suspension-bracket-variable-%C3%98-30-steel-for-roller-tracks-steel/Suspension-bracket-%C3%98-30-steel-for-roller-tracks-steel-Form-I/p/agid.32047
","Suspension bracket Ø 30, steel, for roller tracks, steel, Form I | norelem DE",10921-12 I,"Suspension bracket Ø 30, steel, for roller tracks, steel, Form I",from €5.61,—,—,"['https://norelem.de//medias/Zoom-Default-10921-12-K2138-Anwb.png?context=bWFzdGVyfHJvb3R8NTk0MjkyfGltYWdlL3BuZ3xhRGxqTDJobVlTODVNREk0T0RVMk1qVXdNems0TDFwdmIyMWZSR1ZtWVhWc2RGOHhNRGt5TVMweE1pMUxNakV6T0MxQmJuZGlMbkJ1Wnd8NDRhYmMyOWUyOWU5MDJiN2ZiYzMzYzEzN2VkNGZhYTk3ZDc5ZjU3Y2E1NWNkNTUzMmUzOTRkOTAzMTJiMWIzZA', 'https://norelem.de//medias/Zoom-Default-10921-12-K2138-Einhaengehalter.png?context=bWFzdGVyfHJvb3R8NDg5OTg1fGltYWdlL3BuZ3xhREExTDJnNU1TODVNREk0T0RVM01qTXpORE00TDFwdmIyMWZSR1ZtWVhWc2RGOHhNRGt5TVMweE1pMUxNakV6T0MxRmFXNW9ZV1Z1WjJWb1lXeDBaWEl1Y0c1bnxmMjM2MTUyYzBiZjc1YjY3ZDU2NDljNmZjYzgwNTNlZTk3N2Q5Yjk5MmYyYzIwY2FmODc1YzZiMTU5NmEyNTJl', 'https://norelem.de//medias/Thumbnail-Default-10921-12-K2138-Einhaengehalter.png?context=bWFzdGVyfHJvb3R8NTc3OXxpbWFnZS9wbmd8YURnNEwyaG1NeTg1TURJNE9EVTJORGM1TnpjMEwxUm9kVzFpYm1GcGJGOUVaV1poZFd4MFh6RXdPVEl4TFRFeUxVc3lNVE00TFVWcGJtaGhaVzVuWldoaGJIUmxjaTV3Ym1jfDVhN2MwNWQxZmYzNGRiY2RmYzAwMzU5YjVmMTFmNjg1YThkODk4NjcyODljZTc3Y2NhMGJjYjgxNjQwZTI4MmQ', 'https://norelem.de//medias/Thumbnail-Default-10921-12-K2138-Anwb.png?context=bWFzdGVyfHJvb3R8ODAyOHxpbWFnZS9wbmd8YUdGbUwyaGhZeTg1TURJNE9EVTFOelU0T0RjNEwxUm9kVzFpYm1GcGJGOUVaV1poZFd4MFh6RXdPVEl4TFRFeUxVc3lNVE00TFVGdWQySXVjRzVufDVhYzA4ODg5ZTMyZjY0ZTc3ZjgxNGViNmE2MmRlY2QyYzdkNjI2ZTI2M2IzYzI5MjdkNmJiYjg1ZDBiOTc5NjE', 'https://norelem.de//medias/Zoom-Default-Z10921-12-K2138-nn-en-I.png?context=bWFzdGVyfHJvb3R8MjA5NjU3fGltYWdlL3BuZ3xhREF6TDJnMlppODVNVFEwTXpVM05URTVNemt3TDFwdmIyMWZSR1ZtWVhWc2RGOWFNVEE1TWpFdE1USXRTekl4TXpndGJtNHRMV1Z1WDBrdWNHNW58N2ZmNzNhMWNlMzExZjY4YmZkZTcyODY3ZmI5NTBkYjE3M2JhZWU1YmIxN2I0MTFhNGYzYjNjZjBlOTYyZDRiMg']","<table class=""hover-v product-table__list hover-h""><thead><tr><th class=""-fixed product-table__cell""><div class=""""><span class=""product-table__number--short"">No.</span><span class=""product-table__number--long"">Order number</span><!--v-if--></div></th><th class=""product-table__cell""><div class="""" title=""Form""><div class=""product-table__facet-name"">Form</div><!--v-if--></div></th><!--			If there are no facets, there will be an empty cell to keep table structure--><!--v-if--><th class=""-fixed product-table__cell"">CAD</th><th class=""-fixed product-table__cell""><div class=""""><div class=""product-table__price-text""><div class=""product-table__availability-head""><div>Availability</div><div class=""product-table__availability-tooltip""><div aria-expanded=""false"" class=""svg-icon svg-scale-icon product-table__availability-tooltip-icon""><svg version=""1.2"" viewbox=""0 0 10 10"" xmlns=""http://www.w3.org/2000/svg""><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path></svg></div></div></div><hr/><div>Price</div></div><!--v-if--></div></th><th class=""-fixed product-table__cell"">Quantity</th><th class=""product-table__cell -fixed"">Order</th><th class=""product-table__cell -collapse-cell -fixed""><div class=""svg-icon svg-scale-icon product-table__info-icon""><svg version=""1.2"" viewbox=""0 0 10 10"" xmlns=""http://www.w3.org/2000/svg""><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path></svg></div></th></tr></thead><tbody class=""hide-body"" style=""--scale-price-table-top: 0; --scale-price-table-right: 0;""><tr class=""product-table__row"" data-index=""0""><td class=""-fixed product-table__cell""></td><td class=""product-table__cell -facet"" title=""Form""><span>I</span></td><!--			If there are no facets, there will be a empty cell to keep table structure--><!--v-if--><td class=""-fixed product-table__cell""><a class=""product-table__cad-button""></a></td><td class=""-fixed product-table__cell""><div class=""product-table__price-wrapper""><div class=""product-stock-level product-table__availability"" data-is-editable=""false""><div class=""green product-stock-level__lights"" data-id=""availabilityLight"" title=""Available immediately""></div><!--v-if--></div><strong class=""product-table__price"">€5.61</strong><div class=""invisible link"" data-template=""template_0""><div class=""svg-icon svg-scale-icon""><svg version=""1.2"" viewbox=""0 0 10 10"" xmlns=""http://www.w3.org/2000/svg""><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path></svg></div></div></div></td><td class=""-fixed product-table__cell""></td><td class=""product-table__cell -fixed""></td><td class=""product-table__cell -fixed -collapse-cell""><div class=""svg-icon svg-arrow-down product-table__collapse-icon""><svg data-name=""Ebene 1"" viewbox=""0 0 25 25"" xmlns=""http://www.w3.org/2000/svg""><path d=""M24.08 6.25a1.3 1.3 0 0 0-1.84 0L12.5 16 2.76 6.25A1.3 1.3 0 0 0 .92 8.09l10.66 10.66a1.3 1.3 0 0 0 1.84 0L24.08 8.09a1.3 1.3 0 0 0 0-1.84Z"" style=""fill:#118f40""></path></svg></div></td></tr><tr class=""-closed product-table__details product-table__row""><td class=""product-table__cell -fixed -first-blend""></td><td class=""product-table__cell"" colspan=""1""><div class=""product-table__details--wrapper""><div class=""product-details-table product-table__details-table""><div class=""product-details-table__row""><div class=""product-details-table__line""></div><div class=""product-details-table__cell-wrapper""><div class=""product-details-table__cell""><span class=""product-details-table__text"">Order number</span></div><div class=""product-details-table__cell"">10921-12-1403030</div></div></div><div class=""product-details-table__line""></div><div class=""product-details-table__row""><div class=""product-details-table__cell-wrapper""><div class=""product-details-table__cell""><span class=""product-details-table__text"">Form</span></div><div class=""product-details-table__cell"">I</div></div><div class=""product-details-table__line""></div></div></div><div class=""product-table__drawing-wrapper""></div></div></td><td class=""product-table__cell -fixed -end-blend"" colspan=""5""></td></tr></tbody></table>",—,—,—,—
https://norelem.de/en/en/Product-overview/Assembly-system/10000/Lean-tube-connector-%C3%9830-type-I/Suspension-bracket-variable-%C3%98-30-steel-for-roller-tracks-steel/Suspension-bracket-%C3%98-30-steel-for-roller-tracks-steel-Form-I/Suspension-Bracket-variable-steel-galvanised/p/10921-12-1403030,/en/Product-overview/Assembly-system/10000/Lean-tube-connector-%C3%9830-type-I/Suspension-bracket-variable-%C3%98-30-steel-for-roller-tracks-steel/Suspension-bracket-%C3%98-30-steel-for-roller-tracks-steel-Form-I/Suspension-Bracket-variable-steel-galvanised/p/10921-12-1403030,Suspension Bracket variable steel galvanised | norelem DE,10921-12 I, Suspension Bracket ,from €5.61,—,—,"['https://norelem.de//medias/Zoom-Default-10921-12-K2138-Anwb.png?context=bWFzdGVyfHJvb3R8NTk0MjkyfGltYWdlL3BuZ3xhRGxqTDJobVlTODVNREk0T0RVMk1qVXdNems0TDFwdmIyMWZSR1ZtWVhWc2RGOHhNRGt5TVMweE1pMUxNakV6T0MxQmJuZGlMbkJ1Wnd8NDRhYmMyOWUyOWU5MDJiN2ZiYzMzYzEzN2VkNGZhYTk3ZDc5ZjU3Y2E1NWNkNTUzMmUzOTRkOTAzMTJiMWIzZA', 'https://norelem.de//medias/Zoom-Default-10921-12-1403030.png?context=bWFzdGVyfHJvb3R8NTc2ODM0fGltYWdlL3BuZ3xhREpqTDJnMU1TODVNREl5TnpreE9UQTVOREEyTDFwdmIyMWZSR1ZtWVhWc2RGOHhNRGt5TVMweE1pMHhOREF6TURNd0xuQnVad3w0ZTY5YmRlODQzMDBhMDVmZDc4NmZhM2I5ZDU0ODQwMmE1YTM4YWQ2ZmE2NGNlNjhjYThiNzM5YWRkMmIxM2M1', 'https://norelem.de//medias/Thumbnail-Default-10921-12-1403030.png?context=bWFzdGVyfHJvb3R8NTk1MHxpbWFnZS9wbmd8YURnM0wyZzJPQzg1TURJeU56a3hNalUwTURRMkwxUm9kVzFpYm1GcGJGOUVaV1poZFd4MFh6RXdPVEl4TFRFeUxURTBNRE13TXpBdWNHNW58NDIwZmIxMjc0OGY1N2NhMzk4YjQxYzI2ZmFlNjE0NjhmMTU5OTFlODExZTVjZDEwMGMyZWZkYjQwOTVkYjdlYQ', 'https://norelem.de//medias/Thumbnail-Default-10921-12-K2138-Anwb.png?context=bWFzdGVyfHJvb3R8ODAyOHxpbWFnZS9wbmd8YUdGbUwyaGhZeTg1TURJNE9EVTFOelU0T0RjNEwxUm9kVzFpYm1GcGJGOUVaV1poZFd4MFh6RXdPVEl4TFRFeUxVc3lNVE00TFVGdWQySXVjRzVufDVhYzA4ODg5ZTMyZjY0ZTc3ZjgxNGViNmE2MmRlY2QyYzdkNjI2ZTI2M2IzYzI5MjdkNmJiYjg1ZDBiOTc5NjE', 'https://norelem.de//medias/Zoom-Default-Z10921-12-K2138-nn-en-I.png?context=bWFzdGVyfHJvb3R8MjA5NjU3fGltYWdlL3BuZ3xhREF6TDJnMlppODVNVFEwTXpVM05URTVNemt3TDFwdmIyMWZSR1ZtWVhWc2RGOWFNVEE1TWpFdE1USXRTekl4TXpndGJtNHRMV1Z1WDBrdWNHNW58N2ZmNzNhMWNlMzExZjY4YmZkZTcyODY3ZmI5NTBkYjE3M2JhZWU1YmIxN2I0MTFhNGYzYjNjZjBlOTYyZDRiMg']",—, variable  steel  galvanised ,"{'Designation': ' Suspension Bracket', 'Form': ' I', 'Version 1': ' variable', 'Body material': ' steel', 'Body surface finish': ' galvanised', 'PL ALUPROFIL ZUBEHÖR': ' TRUE'}",Zubehör für Rollenbahnen Stahl ,
"https://norelem.de/en/Product-overview/Assembly-system/10000/Lean-tube-connector-%C3%9830-type-I/Suspension-bracket-variable-%C3%98-30-steel-for-roller-tracks-steel/Suspension-bracket-%C3%98-30-steel-for-roller-tracks-steel-Form-U/p/agid.32048
","/Product-overview/Assembly-system/10000/Lean-tube-connector-%C3%9830-type-I/Suspension-bracket-variable-%C3%98-30-steel-for-roller-tracks-steel/Suspension-bracket-%C3%98-30-steel-for-roller-tracks-steel-Form-U/p/agid.32048
","Suspension bracket Ø 30, steel, for roller tracks, steel, Form U | norelem DE",10921-12 U,"Suspension bracket Ø 30, steel, for roller tracks, steel, Form U",from €5.83,—,—,"['https://norelem.de//medias/Zoom-Default-10921-12-K2138-Anwb.png?context=bWFzdGVyfHJvb3R8NTk0MjkyfGltYWdlL3BuZ3xhRGxqTDJobVlTODVNREk0T0RVMk1qVXdNems0TDFwdmIyMWZSR1ZtWVhWc2RGOHhNRGt5TVMweE1pMUxNakV6T0MxQmJuZGlMbkJ1Wnd8NDRhYmMyOWUyOWU5MDJiN2ZiYzMzYzEzN2VkNGZhYTk3ZDc5ZjU3Y2E1NWNkNTUzMmUzOTRkOTAzMTJiMWIzZA', 'https://norelem.de//medias/Zoom-Default-10921-12-K2138-Einhaengehalter.png?context=bWFzdGVyfHJvb3R8NDg5OTg1fGltYWdlL3BuZ3xhREExTDJnNU1TODVNREk0T0RVM01qTXpORE00TDFwdmIyMWZSR1ZtWVhWc2RGOHhNRGt5TVMweE1pMUxNakV6T0MxRmFXNW9ZV1Z1WjJWb1lXeDBaWEl1Y0c1bnxmMjM2MTUyYzBiZjc1YjY3ZDU2NDljNmZjYzgwNTNlZTk3N2Q5Yjk5MmYyYzIwY2FmODc1YzZiMTU5NmEyNTJl', 'https://norelem.de//medias/Thumbnail-Default-10921-12-K2138-Einhaengehalter.png?context=bWFzdGVyfHJvb3R8NTc3OXxpbWFnZS9wbmd8YURnNEwyaG1NeTg1TURJNE9EVTJORGM1TnpjMEwxUm9kVzFpYm1GcGJGOUVaV1poZFd4MFh6RXdPVEl4TFRFeUxVc3lNVE00TFVWcGJtaGhaVzVuWldoaGJIUmxjaTV3Ym1jfDVhN2MwNWQxZmYzNGRiY2RmYzAwMzU5YjVmMTFmNjg1YThkODk4NjcyODljZTc3Y2NhMGJjYjgxNjQwZTI4MmQ', 'https://norelem.de//medias/Thumbnail-Default-10921-12-K2138-Anwb.png?context=bWFzdGVyfHJvb3R8ODAyOHxpbWFnZS9wbmd8YUdGbUwyaGhZeTg1TURJNE9EVTFOelU0T0RjNEwxUm9kVzFpYm1GcGJGOUVaV1poZFd4MFh6RXdPVEl4TFRFeUxVc3lNVE00TFVGdWQySXVjRzVufDVhYzA4ODg5ZTMyZjY0ZTc3ZjgxNGViNmE2MmRlY2QyYzdkNjI2ZTI2M2IzYzI5MjdkNmJiYjg1ZDBiOTc5NjE', 'https://norelem.de//medias/Zoom-Default-Z10921-12-K2138-nn-en-U.png?context=bWFzdGVyfHJvb3R8MjA3NTA2fGltYWdlL3BuZ3xhR0UzTDJoa1ppODVNVFEwTXpZeU1UTTVOamM0TDFwdmIyMWZSR1ZtWVhWc2RGOWFNVEE1TWpFdE1USXRTekl4TXpndGJtNHRMV1Z1WDFVdWNHNW58Nzc5NzUxMzM2NzNhMDFiYzgyZjU4MTE3YWFjMjAwMWM2YWFmMDc2MGQyYTcxMjg1OGUyZjY1MTlkMTlmZDU1YQ']","<table class=""hover-v product-table__list hover-h""><thead><tr><th class=""-fixed product-table__cell""><div class=""""><span class=""product-table__number--short"">No.</span><span class=""product-table__number--long"">Order number</span><!--v-if--></div></th><th class=""product-table__cell""><div class="""" title=""Form""><div class=""product-table__facet-name"">Form</div><!--v-if--></div></th><!--			If there are no facets, there will be an empty cell to keep table structure--><!--v-if--><th class=""-fixed product-table__cell"">CAD</th><th class=""-fixed product-table__cell""><div class=""""><div class=""product-table__price-text""><div class=""product-table__availability-head""><div>Availability</div><div class=""product-table__availability-tooltip""><div aria-expanded=""false"" class=""svg-icon svg-scale-icon product-table__availability-tooltip-icon""><svg version=""1.2"" viewbox=""0 0 10 10"" xmlns=""http://www.w3.org/2000/svg""><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path></svg></div></div></div><hr/><div>Price</div></div><!--v-if--></div></th><th class=""-fixed product-table__cell"">Quantity</th><th class=""product-table__cell -fixed"">Order</th><th class=""product-table__cell -collapse-cell -fixed""><div class=""svg-icon svg-scale-icon product-table__info-icon""><svg version=""1.2"" viewbox=""0 0 10 10"" xmlns=""http://www.w3.org/2000/svg""><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path></svg></div></th></tr></thead><tbody class=""hide-body"" style=""--scale-price-table-top: 0; --scale-price-table-right: 0;""><tr class=""product-table__row"" data-index=""0""><td class=""-fixed product-table__cell""></td><td class=""product-table__cell -facet"" title=""Form""><span>U</span></td><!--			If there are no facets, there will be a empty cell to keep table structure--><!--v-if--><td class=""-fixed product-table__cell""><a class=""product-table__cad-button""></a></td><td class=""-fixed product-table__cell""><div class=""product-table__price-wrapper""><div class=""product-stock-level product-table__availability"" data-is-editable=""false""><div class=""green product-stock-level__lights"" data-id=""availabilityLight"" title=""Available immediately""></div><!--v-if--></div><strong class=""product-table__price"">€5.83</strong><div class=""invisible link"" data-template=""template_0""><div class=""svg-icon svg-scale-icon""><svg version=""1.2"" viewbox=""0 0 10 10"" xmlns=""http://www.w3.org/2000/svg""><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path><path d=""M4.5 2.5h1v1h-1zm0 2h1v3h-1zM5 0C2.24 0 0 2.24 0 5s2.24 5 5 5 5-2.24 5-5-2.24-5-5-5zm0 9C2.795 9 1 7.205 1 5s1.795-4 4-4 4 1.795 4 4-1.795 4-4 4z""></path></svg></div></div></div></td><td class=""-fixed product-table__cell""></td><td class=""product-table__cell -fixed""></td><td class=""product-table__cell -fixed -collapse-cell""><div class=""svg-icon svg-arrow-down product-table__collapse-icon""><svg data-name=""Ebene 1"" viewbox=""0 0 25 25"" xmlns=""http://www.w3.org/2000/svg""><path d=""M24.08 6.25a1.3 1.3 0 0 0-1.84 0L12.5 16 2.76 6.25A1.3 1.3 0 0 0 .92 8.09l10.66 10.66a1.3 1.3 0 0 0 1.84 0L24.08 8.09a1.3 1.3 0 0 0 0-1.84Z"" style=""fill:#118f40""></path></svg></div></td></tr><tr class=""-closed product-table__details product-table__row""><td class=""product-table__cell -fixed -first-blend""></td><td class=""product-table__cell"" colspan=""1""><div class=""product-table__details--wrapper""><div class=""product-details-table product-table__details-table""><div class=""product-details-table__row""><div class=""product-details-table__line""></div><div class=""product-details-table__cell-wrapper""><div class=""product-details-table__cell""><span class=""product-details-table__text"">Order number</span></div><div class=""product-details-table__cell"">10921-12-2403030</div></div></div><div class=""product-details-table__line""></div><div class=""product-details-table__row""><div class=""product-details-table__cell-wrapper""><div class=""product-details-table__cell""><span class=""product-details-table__text"">Form</span></div><div class=""product-details-table__cell"">U</div></div><div class=""product-details-table__line""></div></div></div><div class=""product-table__drawing-wrapper""></div></div></td><td class=""product-table__cell -fixed -end-blend"" colspan=""5""></td></tr></tbody></table>",—,—,—,—
https://norelem.de/en/en/Product-overview/Assembly-system/10000/Lean-tube-connector-%C3%9830-type-I/Suspension-bracket-variable-%C3%98-30-steel-for-roller-tracks-steel/Suspension-bracket-%C3%98-30-steel-for-roller-tracks-steel-Form-U/Suspension-Bracket-variable-steel-galvanised/p/10921-12-2403030,/en/Product-overview/Assembly-system/10000/Lean-tube-connector-%C3%9830-type-I/Suspension-bracket-variable-%C3%98-30-steel-for-roller-tracks-steel/Suspension-bracket-%C3%98-30-steel-for-roller-tracks-steel-Form-U/Suspension-Bracket-variable-steel-galvanised/p/10921-12-2403030,Suspension Bracket variable steel galvanised | norelem DE,10921-12 U, Suspension Bracket ,from €5.61,—,—,"['https://norelem.de//medias/Zoom-Default-10921-12-K2138-Anwb.png?context=bWFzdGVyfHJvb3R8NTk0MjkyfGltYWdlL3BuZ3xhRGxqTDJobVlTODVNREk0T0RVMk1qVXdNems0TDFwdmIyMWZSR1ZtWVhWc2RGOHhNRGt5TVMweE1pMUxNakV6T0MxQmJuZGlMbkJ1Wnd8NDRhYmMyOWUyOWU5MDJiN2ZiYzMzYzEzN2VkNGZhYTk3ZDc5ZjU3Y2E1NWNkNTUzMmUzOTRkOTAzMTJiMWIzZA', 'https://norelem.de//medias/Zoom-Default-10921-12-2403030.png?context=bWFzdGVyfHJvb3R8NTE4Nzk1fGltYWdlL3BuZ3xhRFppTDJnMU1DODVNREl5TnpreE9UYzBPVFF5TDFwdmIyMWZSR1ZtWVhWc2RGOHhNRGt5TVMweE1pMHlOREF6TURNd0xuQnVad3w5ZTI2NjllZjVmZTA1MzQ0NjY5ZTljMTA1OTViNWRiNGVmMTI0OTMxNDQ2ZTEzYTZiZTE3ZDE4ZjFmMzk2MTJj', 'https://norelem.de//medias/Thumbnail-Default-10921-12-2403030.png?context=bWFzdGVyfHJvb3R8NTY5MXxpbWFnZS9wbmd8YUdNNEwyZzJOQzg1TURJeU56a3hNemcxTVRFNEwxUm9kVzFpYm1GcGJGOUVaV1poZFd4MFh6RXdPVEl4TFRFeUxUSTBNRE13TXpBdWNHNW58NmRhOWY4YTIxYmFkNTY1MzkwMTY0ZWZkNDA2Zjc3NmQwMDJlOWJkZTliODg0NmMwY2QwYzNmYmVhMzMyYzkwYw', 'https://norelem.de//medias/Thumbnail-Default-10921-12-K2138-Anwb.png?context=bWFzdGVyfHJvb3R8ODAyOHxpbWFnZS9wbmd8YUdGbUwyaGhZeTg1TURJNE9EVTFOelU0T0RjNEwxUm9kVzFpYm1GcGJGOUVaV1poZFd4MFh6RXdPVEl4TFRFeUxVc3lNVE00TFVGdWQySXVjRzVufDVhYzA4ODg5ZTMyZjY0ZTc3ZjgxNGViNmE2MmRlY2QyYzdkNjI2ZTI2M2IzYzI5MjdkNmJiYjg1ZDBiOTc5NjE', 'https://norelem.de//medias/Zoom-Default-Z10921-12-K2138-nn-en-U.png?context=bWFzdGVyfHJvb3R8MjA3NTA2fGltYWdlL3BuZ3xhR0UzTDJoa1ppODVNVFEwTXpZeU1UTTVOamM0TDFwdmIyMWZSR1ZtWVhWc2RGOWFNVEE1TWpFdE1USXRTekl4TXpndGJtNHRMV1Z1WDFVdWNHNW58Nzc5NzUxMzM2NzNhMDFiYzgyZjU4MTE3YWFjMjAwMWM2YWFmMDc2MGQyYTcxMjg1OGUyZjY1MTlkMTlmZDU1YQ']",—, variable  steel  galvanised ,"{'Designation': ' Suspension Bracket', 'Form': ' U', 'Version 1': ' variable', 'Body material': ' steel', 'Body surface finish': ' galvanised', 'PL ALUPROFIL ZUBEHÖR': ' TRUE'}",Zubehör für Rollenbahnen Stahl ,
